1.421747159686340580e-06,2.843494319316661838e-12,1.046663679946959746e+00
1.223406974455824748e-06,2.471529241099147699e-12,1.040063018657222615e+00
1.052441452519111652e-06,2.147839699221764905e-12,1.034383950330288737e+00
9.051066407969920116e-07,1.866199259575543983e-12,1.029499188292137823e+00
7.781667123245400087e-07,1.621180650827586465e-12,1.025298864748302119e+00
6.688254446398003325e-07,1.408053567537094408e-12,1.021688165557066874e+00
5.746668897002596483e-07,1.222695509977616791e-12,1.018585284084466913e+00
4.936040076852827445e-07,1.061513994978015526e-12,1.015919651325369877e+00
4.238342004350710018e-07,9.213786966000884751e-13,1.013630405195046436e+00
3.638008219836304324e-07,7.995622460784027169e-13,1.011665066854170236e+00
3.121598665373645849e-07,6.936885923491695738e-13,1.009978396228448538e+00
2.677511408229817162e-07,6.016879568898810175e-13,1.008531402609522010e+00
2.295733201414469945e-07,5.217575457760080480e-13,1.007290489452700832e+00
1.967623675949958385e-07,4.523272818674856299e-13,1.006226715285299278e+00
1.685728654297052637e-07,3.920299195686922675e-13,1.005315155064234744e+00
1.443618676704755732e-07,3.396749827859050167e-13,1.004534348422623458e+00
1.235749354436201345e-07,2.942260367959809807e-13,1.003865823065643870e+00
1.057340616487649495e-07,2.547808714358546891e-13,1.003293683153057447e+00
9.042723087921497830e-08,2.205542216470507709e-13,1.002804253872052076e+00
7.729939449874619061e-08,1.908627024771446893e-13,1.002385774587565725e+00
6.604467025783450062e-08,1.651116756467676165e-13,1.002028133982222347e+00
5.639960137584188989e-08,1.427838009590118117e-13,1.001722641485751186e+00
4.813733215061480234e-08,1.234290568001336427e-13,1.001461830062456038e+00
4.106257633636024990e-08,1.066560424392559679e-13,1.001239286090906289e+00
3.500727114813866493e-08,9.212439775681714807e-14,1.001049502646295775e+00
2.982682414741237625e-08,7.953819772814619165e-14,1.000887752994744417e+00
2.539687273423937112e-08,6.864019657787518502e-14,1.000749981540660860e+00
2.161048677373776591e-08,5.920681308112734573e-14,1.000632709841979162e+00
1.837575424031032076e-08,5.104376177727560639e-14,1.000532955631499687e+00
1.561369786546716624e-08,4.398224750540116178e-14,1.000448163062422680e+00
1.325647779121541120e-08,3.787565083149564942e-14,1.000376142638253807e+00
1.124584130580190366e-08,3.259664146408319771e-14,1.000315019496710089e+00
9.531785998056946320e-09,2.803466469935831629e-14,1.000263188898407485e+00
8.071407219379361805e-09,2.409375289253365651e-14,1.000219277927770545e+00
6.827904683171326643e-09,2.069062025279372733e-14,1.000182112549075963e+00
5.769726442163580592e-09,1.775300443731983121e-14,1.000150689277655269e+00
4.869831435445480815e-09,1.521822323475560065e-14,1.000124150827532477e+00
4.105054350735664809e-09,1.303191857413546211e-14,1.000101765184266522e+00
3.455558756709383567e-09,1.114696373066740878e-14,1.000082907627386275e+00
2.904366371368911672e-09,9.522512693655310562e-15,1.000067045292146073e+00
2.436951985314125558e-09,8.123173284762161611e-15,1.000053723916762394e+00
2.040894988287520723e-09,6.918288095796896439e-15,1.000042556470031263e+00
1.705579683255482044e-09,5.881309252275104283e-15,1.000033213396330334e+00
1.421937640903763253e-09,4.989254880657849525e-15,1.000025414251356048e+00
1.182226271002335374e-09,4.222236681929080812e-15,1.000018920533289890e+00
9.798385853792563172e-10,3.563049401577714212e-15,1.000013529541202928e+00
8.091398169926338028e-10,2.996814137142181689e-15,1.000009069115826765e+00
6.653271555562067489e-10,2.510668511481030836e-15,1.000005393138003518e+00
5.443093749194817868e-10,2.093497595879075273e-15,1.000002377677478682e+00
4.426035719895701014e-10,1.735700282247766588e-15,9.999999176997158568e-01
3.572466208836744840e-10,1.428986483468511568e-15,9.999979242513002964e-01
2.857192773745395096e-10,1.166201132094273346e-15,9.999963220556513654e-01
2.258811547709532755e-10,9.411714781763464608e-16,9.999950474603529482e-01
1.759150391989833215e-10,7.485746348570940085e-16,9.999940466856627186e-01
1.342792252299259785e-10,5.838227183786327758e-16,9.999932743308893590e-01
9.966673647877140788e-11,4.429632732570082855e-16,9.999926921014402614e-01
7.097045422444166075e-11,3.225929737404321910e-16,9.999922677246231295e-01
4.725331366679233836e-11,2.197828542607615986e-16,9.999919740268071733e-01
2.772284514912551983e-11,1.320135483256330170e-16,9.999917881484720050e-01
1.170943911869799782e-11,5.711921521478806202e-17,9.999916908769912460e-01
-1.352199019301832940e-12,-6.760995096475147074e-18,9.999916660799191837e-01
-1.193886275043997673e-11,-6.122493718251200576e-17,9.999917002239994135e-01
-2.045232078779099500e-11,-1.076437936165078651e-16,9.999917819672394792e-01
-2.723079392728084833e-11,-1.471934806832785499e-16,9.999919018132488180e-01
-3.255872244305259347e-11,-1.808817913573253797e-16,9.999920518185690943e-01
-3.667507279171986588e-11,-2.095718445182986391e-16,9.999922253450969079e-01
-3.978039687484065244e-11,-2.340023345659506647e-16,9.999924168508411704e-01
-4.204282660977546634e-11,-2.548050097627580740e-16,9.999926217132421025e-01
-4.360316033659520251e-11,-2.725197521022913708e-16,9.999928360801323413e-01
-4.457917507054478489e-11,-2.876075811007663953e-16,9.999930567441499552e-01
-4.506927926778302765e-11,-3.004618617771444822e-16,9.999932810370087966e-01
-4.515560417487934993e-11,-3.114179598275062568e-16,9.999935067406033884e-01
-4.490661759482379673e-11,-3.207615542504016643e-16,9.999937320123348794e-01
-4.437933168507442881e-11,-3.287357902537032502e-16,9.999939553224728161e-01
-4.362116594283851875e-11,-3.355474303347448605e-16,9.999941754016573592e-01
-4.267151754883486937e-11,-3.413721403940536952e-16,9.999943911969838561e-01
-4.156308357286017775e-11,-3.463590297799826493e-16,9.999946018352816601e-01
-4.032297296091855293e-11,-3.506345474805213575e-16,9.999948065924777474e-01
-3.897364059609244752e-11,-3.543058235956668533e-16,9.999950048680562587e-01
-3.753367091921532290e-11,-3.574635325578895710e-16,9.999951961638071651e-01
-3.601843447972620366e-11,-3.601843448000433578e-16,9.999953800661632863e-01
-3.444063727629351640e-11,-3.625330239552075646e-16,9.999955562315402391e-01
-3.281077974872255558e-11,-3.645642194370888074e-16,9.999957243741983692e-01
-3.113753972276846953e-11,-3.663239967322839440e-16,9.999958842562043371e-01
-2.942809143413722575e-11,-3.678511429224834243e-16,9.999960356791324223e-01
-2.768837089355813065e-11,-3.691782785838695220e-16,9.999961784772372075e-01
-2.592329627991251891e-11,-3.703328039933623889e-16,9.999963125118231932e-01
-2.413695070082666126e-11,-3.713377030929940934e-16,9.999964376666338195e-01
-2.233273351677489637e-11,-3.722122252795481768e-16,9.999965538440611645e-01
-2.051348545851245375e-11,-3.729724628775810488e-16,9.999966609620523084e-01
-1.868159194398412875e-11,-3.736318388761616699e-16,9.999967589515801336e-01
-1.683906830569209019e-11,-3.742015179030768802e-16,9.999968477545905232e-01
-1.498763005417952558e-11,-3.746907513536408349e-16,9.999969273223288102e-01
-1.312875080726888379e-11,-3.751071659214914611e-16,9.999969976139925221e-01
-1.126371010368172227e-11,-3.754570034538940464e-16,9.999970585956448055e-01
-9.393632968050156459e-12,-3.757453187216067726e-16,9.999971102393455658e-01
-7.519522813122332908e-12,-3.759761406555768920e-16,9.999971525224631286e-01
-5.642289024661872179e-12,-3.761526016432709095e-16,9.999971854271400007e-01
-3.762770385297511613e-12,-3.762770385303375526e-16,9.999972089398770914e-01
-1.881755341384901392e-12,-3.763510682770016110e-16,9.999972230512376159e-01
2.304636116964863847e-32,-3.763756404817194997e-16,9.999972277556411493e-01
1.881755341384901392e-12,-3.763510682769799174e-16,9.999972230512376159e-01
3.762770385297511613e-12,-3.762770385297508373e-16,9.999972089398770914e-01
5.642289024661872179e-12,-3.761526016441245063e-16,9.999971854271400007e-01
7.519522813122332908e-12,-3.759761406561163249e-16,9.999971525224631286e-01
9.393632968030304125e-12,-3.757453187212117998e-16,9.999971102393454547e-01
1.126371010368172227e-11,-3.754570034560571030e-16,9.999970585956449165e-01
1.312875080728211868e-11,-3.751071659223459453e-16,9.999969976139925221e-01
1.498763005415305580e-11,-3.746907513538260693e-16,9.999969273223288102e-01
1.683906830570532508e-11,-3.742015179045624532e-16,9.999968477545904122e-01
1.868159194397089386e-11,-3.736318388794175454e-16,9.999967589515801336e-01
2.051348545851245375e-11,-3.729724628820442759e-16,9.999966609620523084e-01
2.233273351680136615e-11,-3.722122252800223808e-16,9.999965538440611645e-01
2.413695070085313104e-11,-3.713377030900477965e-16,9.999964376666338195e-01
2.592329627991251891e-11,-3.703328039987499144e-16,9.999963125118231932e-01
2.768837089358460043e-11,-3.691782785811276881e-16,9.999961784772372075e-01
2.942809143419016531e-11,-3.678511429273772215e-16,9.999960356791324223e-01
3.113753972276846953e-11,-3.663239967384527377e-16,9.999958842562043371e-01
3.281077974872255558e-11,-3.645642194302507145e-16,9.999957243741983692e-01
3.444063727629351640e-11,-3.625330239609844423e-16,9.999955562315402391e-01
3.601843447972620366e-11,-3.601843447972620315e-16,9.999953800661632863e-01
3.753367091921532290e-11,-3.574635325639555169e-16,9.999951961638071651e-01
3.897364059609244752e-11,-3.543058236008404989e-16,9.999950048680562587e-01
4.032297296091855293e-11,-3.506345474862482904e-16,9.999948065924777474e-01
4.156308357286017775e-11,-3.463590297738348591e-16,9.999946018352816601e-01
4.267151754883486937e-11,-3.413721403906788990e-16,9.999943911969838561e-01
4.362116594283851875e-11,-3.355474303295270387e-16,9.999941754016573592e-01
4.437933168507442881e-11,-3.287357902598105620e-16,9.999939553224728161e-01
4.490661759482379673e-11,-3.207615542487413586e-16,9.999937320123348794e-01
4.515560417487934993e-11,-3.114179598267540779e-16,9.999935067406033884e-01
4.506927926778302765e-11,-3.004618617852201499e-16,9.999932810370089076e-01
4.457917507054478489e-11,-2.876075811002888879e-16,9.999930567441499552e-01
4.360316033648932339e-11,-2.725197521030582422e-16,9.999928360801322302e-01
4.204282660972252678e-11,-2.548050097558940473e-16,9.999926217132422135e-01
3.978039687489359200e-11,-2.340023345581975426e-16,9.999924168508409483e-01
3.667507279171986588e-11,-2.095718445241134561e-16,9.999922253450969079e-01
3.255872244315847259e-11,-1.808817913508803368e-16,9.999920518185689833e-01
2.723079392717496921e-11,-1.471934806874321984e-16,9.999919018132490400e-01
2.045232078768511588e-11,-1.076437936193952933e-16,9.999917819672398123e-01
1.193886275043997673e-11,-6.122493718174344569e-17,9.999917002239995245e-01
1.352199019407712058e-12,-6.760995097038557079e-18,9.999916660799191837e-01
-1.170943911890975605e-11,5.711921521419393883e-17,9.999916908769912460e-01
-2.772284514901964071e-11,1.320135483286649546e-16,9.999917881484718940e-01
-4.725331366679233836e-11,2.197828542641504465e-16,9.999919740268071733e-01
-7.097045422444166075e-11,3.225929737474621250e-16,9.999922677246231295e-01
-9.966673647877140788e-11,4.429632732389840464e-16,9.999926921014402614e-01
-1.342792252299259785e-10,5.838227183909825905e-16,9.999932743308893590e-01
-1.759150391989833215e-10,7.485746348892905775e-16,9.999940466856627186e-01
-2.258811547709532755e-10,9.411714782123053046e-16,9.999950474603529482e-01
-2.857192773745395096e-10,1.166201132140977659e-15,9.999963220556513654e-01
-3.572466208836744840e-10,1.428986483534697984e-15,9.999979242513002964e-01
-4.426035719895701014e-10,1.735700282312039424e-15,9.999999176997158568e-01
-5.443093749194817868e-10,2.093497595844160683e-15,1.000002377677478682e+00
-6.653271555562067489e-10,2.510668511532855448e-15,1.000005393138003518e+00
-8.091398169926338028e-10,2.996814137009754425e-15,1.000009069115826765e+00
-9.798385853792563172e-10,3.563049401379112957e-15,1.000013529541202928e+00
-1.182226271002335374e-09,4.222236682151197222e-15,1.000018920533289890e+00
-1.421937640903763253e-09,4.989254880364080879e-15,1.000025414251356048e+00
-1.705579683255482044e-09,5.881309252605109254e-15,1.000033213396330334e+00
-2.040894988287520723e-09,6.918288095889900773e-15,1.000042556470031041e+00
-2.436951985314337316e-09,8.123173284381122861e-15,1.000053723916762616e+00
-2.904366371368488155e-09,9.522512693011434403e-15,1.000067045292146295e+00
-3.455558756709383567e-09,1.114696373132059034e-14,1.000082907627386497e+00
-4.105054350735664809e-09,1.303191857376401117e-14,1.000101765184266522e+00
-4.869831435445904331e-09,1.521822323576844757e-14,1.000124150827533143e+00
-5.769726442163792350e-09,1.775300443742705003e-14,1.000150689277655269e+00
-6.827904683171326643e-09,2.069062025203431618e-14,1.000182112549075741e+00
-8.071407219379361805e-09,2.409375289366973928e-14,1.000219277927770545e+00
-9.531785998056946320e-09,2.803466470016748878e-14,1.000263188898407485e+00
-1.124584130580190366e-08,3.259664146609247061e-14,1.000315019496710089e+00
-1.325647779121541120e-08,3.787565083204402765e-14,1.000376142638253807e+00
-1.561369786546716624e-08,4.398224750835821635e-14,1.000448163062422680e+00
-1.837575424031032076e-08,5.104376177863977408e-14,1.000532955631499687e+00
-2.161048677373776591e-08,5.920681307873360095e-14,1.000632709841979162e+00
-2.539687273423937112e-08,6.864019657902533160e-14,1.000749981540660860e+00
-2.982682414741237625e-08,7.953819772643298772e-14,1.000887752994744417e+00
-3.500727114813866493e-08,9.212439775825962756e-14,1.001049502646295775e+00
-4.106257633636024990e-08,1.066560424321045462e-13,1.001239286090906289e+00
-4.813733215061480234e-08,1.234290567964482108e-13,1.001461830062456038e+00
-5.639960137584188989e-08,1.427838009514984733e-13,1.001722641485751186e+00
-6.604467025783450062e-08,1.651116756445862204e-13,1.002028133982222347e+00
-7.729939449874619061e-08,1.908627024660399511e-13,1.002385774587565725e+00
-9.042723087921497830e-08,2.205542216566218878e-13,1.002804253872052076e+00
-1.057340616487641025e-07,2.547808714428050460e-13,1.003293683153057447e+00
-1.235749354436205580e-07,2.942260367705250830e-13,1.003865823065643870e+00
-1.443618676704755732e-07,3.396749827540601282e-13,1.004534348422623236e+00
-1.685728654297052637e-07,3.920299196039656843e-13,1.005315155064234300e+00
-1.967623675949949915e-07,4.523272818275746197e-13,1.006226715285299278e+00
-2.295733201414478416e-07,5.217575457760176405e-13,1.007290489452700610e+00
-2.677511408229817162e-07,6.016879569055768504e-13,1.008531402609522010e+00
-3.121598665373671260e-07,6.936885923052600360e-13,1.009978396228448538e+00
-3.638008219836295853e-07,7.995622461178670677e-13,1.011665066854170014e+00
-4.238342004350726959e-07,9.213786965979841729e-13,1.013630405195046658e+00
-4.936040076852827445e-07,1.061513995022113381e-12,1.015919651325369877e+00
-5.746668897002596483e-07,1.222695510000552474e-12,1.018585284084466913e+00
-6.688254446398003325e-07,1.408053567662737812e-12,1.021688165557066874e+00
-7.781667123245400087e-07,1.621180650676125171e-12,1.025298864748302119e+00
-9.051066407969920116e-07,1.866199259375241471e-12,1.029499188292137823e+00
-1.052441452519111652e-06,2.147839699018595129e-12,1.034383950330288737e+00
-1.223406974455824748e-06,2.471529241324898132e-12,1.040063018657222615e+00
-1.421747159686340580e-06,2.843494319372681514e-12,1.046663679946959746e+00
