-2.000000000000000111e-01,-5.000000000066057756e-07,-4.999999999999999774e-07
-1.960000000000000353e-01,-5.000000000416860686e-07,-4.999999999999999774e-07
-1.920000000000000040e-01,-5.000000000412417998e-07,-4.999999999999999774e-07
-1.880000000000000004e-01,-4.999999999644171821e-07,-4.999999999999999774e-07
-1.839999999999999969e-01,-5.000000000368096999e-07,-4.999999999999999774e-07
-1.800000000000000211e-01,-4.999999999866372915e-07,-4.999999999999999774e-07
-1.760000000000000453e-01,-4.999999999755484655e-07,-4.999999999999999774e-07
-1.720000000000000140e-01,-5.000000000266361989e-07,-4.999999999999999774e-07
-1.680000000000000104e-01,-4.999999999640417347e-07,-4.999999999999999774e-07
-1.640000000000000069e-01,-4.999999999920464439e-07,-4.999999999999999774e-07
-1.600000000000000311e-01,-4.999999999667660044e-07,-4.999999999999999774e-07
-1.560000000000000275e-01,-5.000000000107696837e-07,-4.999999999999999774e-07
-1.520000000000000240e-01,-5.000000000050420469e-07,-4.999999999999999774e-07
-1.480000000000000204e-01,-5.000000000206382528e-07,-4.999999999999999774e-07
-1.440000000000000169e-01,-5.000000000149263920e-07,-4.999999999999999774e-07
-1.400000000000000133e-01,-4.999999999736968515e-07,-4.999999999999999774e-07
-1.360000000000000098e-01,-4.999999999822155677e-07,-4.999999999999999774e-07
-1.320000000000000062e-01,-4.999999999712061511e-07,-4.999999999999999774e-07
-1.280000000000000027e-01,-5.000000000063951820e-07,-4.999999999999999774e-07
-1.240000000000000130e-01,-4.999999999954139292e-07,-4.999999999999999774e-07
-1.200000000000000094e-01,-4.999999999808968433e-07,-4.999999999999999774e-07
-1.159999999999999920e-01,-4.999999999823864566e-07,-4.999999999999999774e-07
-1.120000000000000162e-01,-4.999999999838979869e-07,-4.999999999999999774e-07
-1.080000000000000127e-01,-4.999999999960932497e-07,-4.999999999999999774e-07
-1.040000000000000091e-01,-4.999999999834490595e-07,-4.999999999999999774e-07
-1.000000000000000056e-01,-4.999999999974842895e-07,-4.999999999999999774e-07
-9.600000000000000200e-02,-4.999999999902434284e-07,-4.999999999999999774e-07
-9.200000000000001232e-02,-4.999999999883790030e-07,-4.999999999999999774e-07
-8.799999999999999489e-02,-5.000000000078867011e-07,-4.999999999999999774e-07
-8.400000000000000522e-02,-4.999999999954869858e-07,-4.999999999999999774e-07
-8.000000000000001554e-02,-4.999999999973788339e-07,-4.999999999999999774e-07
-7.600000000000001199e-02,-5.000000000011450600e-07,-4.999999999999999774e-07
-7.200000000000000844e-02,-5.000000000121371125e-07,-4.999999999999999774e-07
-6.800000000000000488e-02,-5.000000000108442226e-07,-4.999999999999999774e-07
-6.399999999999998745e-02,-5.000000000061868119e-07,-4.999999999999999774e-07
-5.999999999999999778e-02,-5.000000000088748710e-07,-4.999999999999999774e-07
-5.599999999999999423e-02,-5.000000000118737911e-07,-4.999999999999999774e-07
-5.200000000000001843e-02,-4.999999999886378774e-07,-4.999999999999999774e-07
-4.800000000000001488e-02,-4.999999999979286642e-07,-4.999999999999999774e-07
-4.400000000000001132e-02,-4.999999999990998990e-07,-4.999999999999999774e-07
-4.000000000000000777e-02,-4.999999999942478825e-07,-4.999999999999999774e-07
-3.600000000000000422e-02,-4.999999999998665697e-07,-4.999999999999999774e-07
-3.200000000000000067e-02,-5.000000000043637852e-07,-4.999999999999999774e-07
-2.799999999999999711e-02,-4.999999999985664800e-07,-4.999999999999999774e-07
-2.400000000000002132e-02,-4.999999999959525363e-07,-4.999999999999999774e-07
-2.000000000000001776e-02,-4.999999999988697178e-07,-4.999999999999999774e-07
-1.600000000000001421e-02,-4.999999999965775408e-07,-4.999999999999999774e-07
-1.200000000000001066e-02,-4.999999999983340753e-07,-4.999999999999999774e-07
-8.000000000000007105e-03,-5.000000000007098969e-07,-4.999999999999999774e-07
-4.000000000000003553e-03,-4.999999999993525266e-07,-4.999999999999999774e-07
3.061616997868383066e-23,-4.999999999999999774e-07,-4.999999999999999774e-07
4.000000000000003553e-03,-4.999999999999999774e-07,-4.999999999999999774e-07
8.000000000000007105e-03,-4.999999999999998715e-07,-4.999999999999999774e-07
1.199999999999998464e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
1.599999999999998646e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
1.999999999999999001e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
2.399999999999999356e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
2.799999999999999711e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
3.200000000000000067e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
3.600000000000000422e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
3.999999999999998002e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
4.399999999999998357e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
4.799999999999998712e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
5.199999999999999067e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
5.599999999999999423e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
5.999999999999999778e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
6.399999999999998745e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
6.800000000000000488e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
7.200000000000000844e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
7.600000000000001199e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
8.000000000000001554e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
8.400000000000001910e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
8.800000000000002265e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
9.199999999999997069e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
9.599999999999997424e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
9.999999999999997780e-02,-4.999999999999999774e-07,-4.999999999999999774e-07
1.039999999999999675e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.079999999999999849e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.119999999999999885e-01,-4.999999999999998715e-07,-4.999999999999999774e-07
1.159999999999999781e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.199999999999999956e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.239999999999999991e-01,-4.999999999999998715e-07,-4.999999999999999774e-07
1.280000000000000027e-01,-4.999999999999998715e-07,-4.999999999999999774e-07
1.320000000000000062e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.360000000000000098e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.400000000000000133e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.440000000000000169e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.480000000000000204e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.519999999999999685e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.559999999999999720e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.600000000000000033e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.639999999999999791e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.679999999999999827e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.719999999999999862e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.760000000000000175e-01,-5.000000000000000833e-07,-4.999999999999999774e-07
1.799999999999999933e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.839999999999999969e-01,-4.999999999999998715e-07,-4.999999999999999774e-07
1.880000000000000004e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.920000000000000040e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
1.960000000000000353e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
2.000000000000000111e-01,-4.999999999999999774e-07,-4.999999999999999774e-07
